"Datetime","Station","WY","WYClass","Inundation","VolumeAdj","ConditionCode","Category","OrganismID","TaxonRank","TaxonName","LifeStage","Count","CPUEOrig","CPUE","fWY","fMonth","Date","Kingdom","Phylum","Subphylum","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Genus","Species","CommonName","Season2","Season1","Season3","Year","Month"
"2017-02-16 11:50:00","STTD",2017,"Wet",TRUE,39.2548814968815,1,"Terrestrial Non-Insect",57,"Subclass","Acari",NA,1,0.025,0.025,"2017","2",2017-02-16,"Animalia","Arthropoda","Chelicerata","Arachnida","Acari","","","","","","","","","","Acari","Spring","Wet","Winter",2017,2
"2017-02-16 11:50:00","STTD",2017,"Wet",TRUE,39.2548814968815,1,"Aquatic Non-Insect",20,"Family","Physidae",NA,1,0.025,0.025,"2017","2",2017-02-16,"Animalia","Mollusca","","Gastropoda","Heterobranchia","","","Hygrophila","","","Lymneoidea","Physidae","","","Physidae","Spring","Wet","Winter",2017,2
"2017-02-16 11:50:00","STTD",2017,"Wet",TRUE,39.2548814968815,1,"Aquatic Insect",30,"Family","Dytiscidae","Adults",6,0.153,0.153,"2017","2",2017-02-16,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Adephaga","","","Dytiscidae","","","Dytiscidae","Spring","Wet","Winter",2017,2
"2017-02-16 11:50:00","STTD",2017,"Wet",TRUE,39.2548814968815,1,"Terrestrial Insect",64,"Order","Diptera","Adults",35,0.892,0.892,"2017","2",2017-02-16,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","","","","Diptera","Spring","Wet","Winter",2017,2
"2017-02-16 11:50:00","STTD",2017,"Wet",TRUE,39.2548814968815,1,"Terrestrial Insect",64,"Order","Diptera","Larvae",4,0.102,0.102,"2017","2",2017-02-16,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","","","","Diptera","Spring","Wet","Winter",2017,2
"2017-02-16 11:50:00","STTD",2017,"Wet",TRUE,39.2548814968815,1,"Aquatic Non-Insect",130,"Phylum","Nematoda",NA,1,0.025,0.025,"2017","2",2017-02-16,"Animalia","Nematoda","","","","","","","","","","","","","Nematoda","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Aquatic Non-Insect",153,"Family","Daphniidae",NA,1,0.043,0.043,"2017","2",2017-02-22,"Animalia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda","","","Diplostraca","Cladocera","Anomopoda","","Daphniidae","","","Daphniidae","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Aquatic Insect",34,"Family","Chironomidae","Adults",40,1.703,1.703,"2017","2",2017-02-22,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Aquatic Insect",34,"Family","Chironomidae","Pupae",3,0.128,0.128,"2017","2",2017-02-22,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Aquatic Non-Insect",15,"Family","Hyalellidae",NA,1,0.043,0.043,"2017","2",2017-02-22,"Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Hyalellidae","","","Hyalellidae","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Aquatic Insect",46,"Family","Coenagrionidae","Larvae",1,0.043,0.043,"2017","2",2017-02-22,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","","Coenagrionidae","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Aquatic Non-Insect",2,"Family","Enchytraeidae",NA,10,0.426,0.426,"2017","2",2017-02-22,"Animalia","Annelida","","Clitellata","Oligochaeta","","","Enchytraeida","","","","Enchytraeidae","","","Enchytraeidae","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Aquatic Non-Insect",118,"Class","Ostracoda",NA,1,0.043,0.043,"2017","2",2017-02-22,"Animalia","Arthropoda","Crustacea","Ostracoda","","","","","","","","","","","Ostracod","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Terrestrial Non-Insect",59,"Order","Geophilomorpha",NA,1,0.043,0.043,"2017","2",2017-02-22,"Animalia","Arthropoda","","Chilopoda","","","","Geophilomorpha","","","","","","","Geophilomorpha","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Aquatic Non-Insect",184,"Subclass","Oligochaeta",NA,1,0.043,0.043,"2017","2",2017-02-22,"Animalia","Annelida","","Clitellata","Oligochaeta","","","","","","","","","","Oligochaete Worm","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Terrestrial Insect",64,"Order","Diptera","Larvae",1,0.043,0.043,"2017","2",2017-02-22,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","","","","Diptera","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Terrestrial Insect",64,"Order","Diptera","Adults",2,0.085,0.085,"2017","2",2017-02-22,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","","","","Diptera","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Terrestrial Insect",64,"Order","Diptera","Pupae",1,0.043,0.043,"2017","2",2017-02-22,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","","","","Diptera","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Aquatic Insect",36,"Family","Ephydridae","Adults",1,0.043,0.043,"2017","2",2017-02-22,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Brachycera","","","Ephydridae","","","Ephydridae","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Aquatic Insect",30,"Family","Dytiscidae","Adults",6,0.255,0.255,"2017","2",2017-02-22,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Adephaga","","","Dytiscidae","","","Dytiscidae","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Aquatic Non-Insect",20,"Family","Physidae",NA,26,1.107,1.107,"2017","2",2017-02-22,"Animalia","Mollusca","","Gastropoda","Heterobranchia","","","Hygrophila","","","Lymneoidea","Physidae","","","Physidae","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Terrestrial Insect",63,"Order","Coleoptera","Larvae",3,0.128,0.128,"2017","2",2017-02-22,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","","","","","","","Coleoptera","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Terrestrial Insect",63,"Order","Coleoptera","Adults",6,0.255,0.255,"2017","2",2017-02-22,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","","","","","","","Coleoptera","Spring","Wet","Winter",2017,2
"2017-02-22 09:30:00","STTD",2017,"Wet",TRUE,23.4914971586972,1,"Aquatic Non-Insect",130,"Phylum","Nematoda",NA,2,0.085,0.085,"2017","2",2017-02-22,"Animalia","Nematoda","","","","","","","","","","","","","Nematoda","Spring","Wet","Winter",2017,2
"2017-02-23 08:08:00","SHR",2017,"Wet",TRUE,19.0438392238392,1,"Aquatic Non-Insect",130,"Phylum","Nematoda",NA,1,0.053,0.053,"2017","2",2017-02-23,"Animalia","Nematoda","","","","","","","","","","","","","Nematoda","Spring","Wet","Winter",2017,2
"2017-02-23 08:08:00","SHR",2017,"Wet",TRUE,19.0438392238392,1,"Aquatic Insect",34,"Family","Chironomidae","Adults",3,0.158,0.158,"2017","2",2017-02-23,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,2
"2017-03-08 08:05:00","SHR",2017,"Wet",TRUE,20.1035367290367,1,"Aquatic Non-Insect",10,"Family","Crangonyctidae",NA,1,0.05,0.05,"2017","3",2017-03-08,"Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Crangonyctidae","","","Crangonyctidae","Spring","Wet","Winter",2017,3
"2017-03-08 08:05:00","SHR",2017,"Wet",TRUE,20.1035367290367,1,"Aquatic Non-Insect",18,"Family","Hydridae",NA,1,0.05,0.05,"2017","3",2017-03-08,"Animalia","Cnidaria","","Hydrozoa","","","","Anthoathecatae","","","","Hydridae","","","Hydridae","Spring","Wet","Winter",2017,3
"2017-03-08 08:05:00","SHR",2017,"Wet",TRUE,20.1035367290367,1,"Aquatic Non-Insect",153,"Family","Daphniidae",NA,1,0.05,0.05,"2017","3",2017-03-08,"Animalia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda","","","Diplostraca","Cladocera","Anomopoda","","Daphniidae","","","Daphniidae","Spring","Wet","Winter",2017,3
"2017-03-08 08:05:00","SHR",2017,"Wet",TRUE,20.1035367290367,1,"Aquatic Insect",46,"Family","Coenagrionidae","Larvae",1,0.05,0.05,"2017","3",2017-03-08,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","","Coenagrionidae","Spring","Wet","Winter",2017,3
"2017-03-08 08:05:00","SHR",2017,"Wet",TRUE,20.1035367290367,1,"Aquatic Insect",34,"Family","Chironomidae","Pupae",1,0.05,0.05,"2017","3",2017-03-08,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,3
"2017-03-08 08:05:00","SHR",2017,"Wet",TRUE,20.1035367290367,1,"Aquatic Insect",34,"Family","Chironomidae","Larvae",2,0.099,0.099,"2017","3",2017-03-08,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,3
"2017-03-08 08:05:00","SHR",2017,"Wet",TRUE,20.1035367290367,1,"Aquatic Insect",34,"Family","Chironomidae","Adults",9,0.448,0.448,"2017","3",2017-03-08,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,3
"2017-03-08 08:05:00","SHR",2017,"Wet",TRUE,20.1035367290367,1,"Aquatic Non-Insect",15,"Family","Hyalellidae",NA,1,0.05,0.05,"2017","3",2017-03-08,"Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Hyalellidae","","","Hyalellidae","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Aquatic Insect",36,"Family","Ephydridae","Adults",1,0.019,0.019,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Brachycera","","","Ephydridae","","","Ephydridae","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Terrestrial Non-Insect",157,"Order","Araneae",NA,11,0.205,0.205,"2017","3",2017-03-09,"Animalia","Arthropoda","Chelicerata","Arachnida","","","","Araneae","","","","","","","Araneae","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Terrestrial Insect",66,"Order","Hymenoptera","Adults",4,0.075,0.075,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hymenoptera","","","","","","","Hymenoptera","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Aquatic Insect",37,"Family","Psychodidae","Adults",7,0.13,0.13,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Psychodidae","","","Psychodidae","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Aquatic Insect",34,"Family","Chironomidae","Larvae",5,0.093,0.093,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Aquatic Insect",34,"Family","Chironomidae","Adults",830,15.468,15.468,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Aquatic Insect",34,"Family","Chironomidae","Pupae",11,0.205,0.205,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Terrestrial Insect",63,"Order","Coleoptera","Adults",12,0.224,0.224,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","","","","","","","Coleoptera","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Terrestrial Insect",71,"Order","Hemiptera","Larvae",2,0.037,0.037,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hemiptera","","","","","","","Hemiptera","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Terrestrial Insect",71,"Order","Hemiptera","Adults",8,0.149,0.149,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hemiptera","","","","","","","Hemiptera","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Terrestrial Insect",64,"Order","Diptera","Adults",8,0.149,0.149,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","","","","Diptera","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Aquatic Insect",30,"Family","Dytiscidae","Adults",1,0.019,0.019,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Adephaga","","","Dytiscidae","","","Dytiscidae","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Terrestrial Non-Insect",68,"Order","Collembola",NA,1,0.019,0.019,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Collembola","","","","","","","Collembola","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Aquatic Insect",81,"Family","Hydrophilidae","Adults",1,0.019,0.019,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Hydrophilidae","","","Hydrophilidae","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Terrestrial Insect",67,"Order","Psocoptera","Adults",1,0.019,0.019,"2017","3",2017-03-09,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Psocoptera","","","","","","","Psocoptera","Spring","Wet","Winter",2017,3
"2017-03-09 10:12:00","STTD",2017,"Wet",TRUE,53.6575528066528,1,"Aquatic Non-Insect",20,"Family","Physidae",NA,220,4.1,4.1,"2017","3",2017-03-09,"Animalia","Mollusca","","Gastropoda","Heterobranchia","","","Hygrophila","","","Lymneoidea","Physidae","","","Physidae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Terrestrial Insect",67,"Order","Psocoptera","Adults",1,0.017,0.017,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Psocoptera","","","","","","","Psocoptera","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Terrestrial Insect",66,"Order","Hymenoptera","Adults",3,0.051,0.051,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hymenoptera","","","","","","","Hymenoptera","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Insect",36,"Family","Ephydridae","Pupae",1,0.017,0.017,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Brachycera","","","Ephydridae","","","Ephydridae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Insect",36,"Family","Ephydridae","Adults",1,0.017,0.017,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Brachycera","","","Ephydridae","","","Ephydridae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Terrestrial Insect",73,"Order","Lepidoptera","Larvae",1,0.017,0.017,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Lepidoptera","","","","","","","Lepidoptera","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Terrestrial Insect",63,"Order","Coleoptera","Adults",2,0.034,0.034,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","","","","","","","Coleoptera","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Terrestrial Non-Insect",68,"Order","Collembola",NA,3,0.051,0.051,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Collembola","","","","","","","Collembola","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Terrestrial Insect",71,"Order","Hemiptera","Adults",19,0.326,0.326,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hemiptera","","","","","","","Hemiptera","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Terrestrial Insect",64,"Order","Diptera","Adults",3,0.051,0.051,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","","","","Diptera","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Insect",37,"Family","Psychodidae","Adults",27,0.463,0.463,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Psychodidae","","","Psychodidae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Non-Insect",119,"Family","Limnesiidae",NA,1,0.017,0.017,"2017","3",2017-03-14,"Animalia","Arthropoda","Chelicerata","Arachnida","Acari","","Acariformes","Trombidiformes","","","","Limnesiidae","","","Limnesiidae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Non-Insect",153,"Family","Daphniidae",NA,4,0.069,0.069,"2017","3",2017-03-14,"Animalia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda","","","Diplostraca","Cladocera","Anomopoda","","Daphniidae","","","Daphniidae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Non-Insect",118,"Class","Ostracoda",NA,3,0.051,0.051,"2017","3",2017-03-14,"Animalia","Arthropoda","Crustacea","Ostracoda","","","","","","","","","","","Ostracod","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Insect",81,"Family","Hydrophilidae","Larvae",1,0.017,0.017,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Hydrophilidae","","","Hydrophilidae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Insect",44,"Family","Corixidae","Adults",1,0.017,0.017,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Hemiptera","Heteroptera","","","Corixidae","","","Corixidae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Non-Insect",123,"Family","Pionidae",NA,1,0.017,0.017,"2017","3",2017-03-14,"Animalia","Arthropoda","Chelicerata","Arachnida","Acari","","Acariformes","Trombidiformes","","","","Pionidae","","","Pionidae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Non-Insect",20,"Family","Physidae",NA,355,6.094,6.094,"2017","3",2017-03-14,"Animalia","Mollusca","","Gastropoda","Heterobranchia","","","Hygrophila","","","Lymneoidea","Physidae","","","Physidae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Non-Insect",2,"Family","Enchytraeidae",NA,14,0.24,0.24,"2017","3",2017-03-14,"Animalia","Annelida","","Clitellata","Oligochaeta","","","Enchytraeida","","","","Enchytraeidae","","","Enchytraeidae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Insect",30,"Family","Dytiscidae","Adults",1,0.017,0.017,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Adephaga","","","Dytiscidae","","","Dytiscidae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Insect",34,"Family","Chironomidae","Pupae",1,0.017,0.017,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Insect",34,"Family","Chironomidae","Larvae",1,0.017,0.017,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Insect",34,"Family","Chironomidae","Adults",716,12.291,12.291,"2017","3",2017-03-14,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,3
"2017-03-14 09:40:00","STTD",2017,"Wet",TRUE,58.2526469161469,1,"Aquatic Non-Insect",94,"Family","Unionicolidae",NA,1,0.017,0.017,"2017","3",2017-03-14,"Animalia","Arthropoda","Chelicerata","Arachnida","Acari","","Acariformes","Trombidiformes","","","","Unionicolidae","","","Unionicolidae","Spring","Wet","Winter",2017,3
"2017-03-21 10:52:00","SHR",2017,"Wet",TRUE,16.3377711018711,1,"Aquatic Insect",34,"Family","Chironomidae","Adults",2,0.122,0.122,"2017","3",2017-03-21,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,3
"2017-03-21 10:52:00","SHR",2017,"Wet",TRUE,16.3377711018711,1,"Aquatic Non-Insect",9,"Family","Corophiidae",NA,1,0.061,0.061,"2017","3",2017-03-21,"Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Corophiidae","","","Corophiidae","Spring","Wet","Winter",2017,3
"2017-03-21 10:52:00","SHR",2017,"Wet",TRUE,16.3377711018711,1,"Aquatic Non-Insect",20,"Family","Physidae",NA,1,0.061,0.061,"2017","3",2017-03-21,"Animalia","Mollusca","","Gastropoda","Heterobranchia","","","Hygrophila","","","Lymneoidea","Physidae","","","Physidae","Spring","Wet","Winter",2017,3
"2017-03-28 09:05:00","STTD",2017,"Wet",TRUE,34.5707113652114,1,"Aquatic Non-Insect",15,"Family","Hyalellidae",NA,1,0.029,0.029,"2017","3",2017-03-28,"Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Hyalellidae","","","Hyalellidae","Spring","Wet","Winter",2017,3
"2017-03-28 09:05:00","STTD",2017,"Wet",TRUE,34.5707113652114,1,"Aquatic Insect",30,"Family","Dytiscidae","Adults",7,0.202,0.202,"2017","3",2017-03-28,"Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Adephaga","","","Dytiscidae","","","Dytiscidae","Spring","Wet","Winter",2017,3
"2017-03-28 09:05:00","STTD",2017,"Wet",TRUE,34.5707113652114,1,"Aquatic Insect",34,"Family","Chironomidae","Pupae",2,0.058,0.058,"2017","3",2017-03-28,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,3
"2017-03-28 09:05:00","STTD",2017,"Wet",TRUE,34.5707113652114,1,"Aquatic Insect",34,"Family","Chironomidae","Adults",26,0.752,0.752,"2017","3",2017-03-28,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,3
"2017-03-28 09:05:00","STTD",2017,"Wet",TRUE,34.5707113652114,1,"Aquatic Insect",34,"Family","Chironomidae","Larvae",1,0.029,0.029,"2017","3",2017-03-28,"Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","","","Chironomidae","Spring","Wet","Winter",2017,3
"2017-03-28 09:05:00","STTD",2017,"Wet",TRUE,34.5707113652114,1,"Aquatic Non-Insect",10,"Family","Crangonyctidae",NA,1,0.029,0.029,"2017","3",2017-03-28,"Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Crangonyctidae","","","Crangonyctidae","Spring","Wet","Winter",2017,3
