"","Station.Code","Date","Time","WaterTemperature","SecchiDiskDepth","EC","SpCnd","pH","DO","Turbidity","ZoopNetType","StartMeter","EndMeter","FlowMeterSpeed","VolMeso","SubMeso","VolMicro","SubMicro","Count","Subsample","OrganismID","Classification","Organism","Year","Month","WY","CPUE","StageHeight_FW","Inundated","StageHeight_Ist","Estimated_Inundation","Inundation","InunMag","Season1","Season2","WY.Class"
"572","SHR",2017-05-04,"10:08",16.4,0.42,83,100,7.55,9.73,14.7,150,131000,133556,"Regular",114,0.3,114,0.3,2,1,64,"Calanoids","Calanoid copepodids","2017","05","WY17",56.3801842684233,29.81,"No",22.19,"Yes",TRUE,"Low","May-Sept","Spring","Wet"
"573","SHR",2017-05-04,"10:08",16.4,0.42,83,100,7.55,9.73,14.7,150,131000,133556,"Regular",114,0.3,114,0.3,3,1,43,"Cladocera","Alona","2017","05","WY17",84.570276402635,29.81,"No",22.19,"Yes",TRUE,"Low","May-Sept","Spring","Wet"
"574","SHR",2017-05-04,"10:08",16.4,0.42,83,100,7.55,9.73,14.7,150,131000,133556,"Regular",114,0.3,114,0.3,81,1,35,"Cladocera","Bosmina","2017","05","WY17",2283.39746287114,29.81,"No",22.19,"Yes",TRUE,"Low","May-Sept","Spring","Wet"
"575","SHR",2017-05-04,"10:08",16.4,0.42,83,100,7.55,9.73,14.7,150,131000,133556,"Regular",114,0.3,114,0.3,12,1,36,"Cladocera","Ceriodaphnia","2017","05","WY17",338.28110561054,29.81,"No",22.19,"Yes",TRUE,"Low","May-Sept","Spring","Wet"
"576","SHR",2017-05-04,"10:08",16.4,0.42,83,100,7.55,9.73,14.7,150,131000,133556,"Regular",114,0.3,114,0.3,10,1,38,"Cladocera","Chydorus","2017","05","WY17",281.900921342117,29.81,"No",22.19,"Yes",TRUE,"Low","May-Sept","Spring","Wet"
"577","SHR",2017-05-04,"10:08",16.4,0.42,83,100,7.55,9.73,14.7,150,131000,133556,"Regular",114,0.3,114,0.3,18,1,37,"Cladocera","Daphnia","2017","05","WY17",507.42165841581,29.81,"No",22.19,"Yes",TRUE,"Low","May-Sept","Spring","Wet"
"578","SHR",2017-05-04,"10:08",16.4,0.42,83,100,7.55,9.73,14.7,150,131000,133556,"Regular",114,0.3,114,0.3,1,1,41,"Cladocera","Diaphanosoma","2017","05","WY17",28.1900921342117,29.81,"No",22.19,"Yes",TRUE,"Low","May-Sept","Spring","Wet"
"579","SHR",2017-05-04,"10:08",16.4,0.42,83,100,7.55,9.73,14.7,150,131000,133556,"Regular",114,0.3,114,0.3,1,1,40,"Cladocera","Scaphloberis","2017","05","WY17",28.1900921342117,29.81,"No",22.19,"Yes",TRUE,"Low","May-Sept","Spring","Wet"
"580","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,110,1,1,"Microzooplankton_Nauplii","Rotifers","2017","04","WY17",79.3968650295425,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"581","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,3,1,3,"Microzooplankton_Nauplii","Copepod nauplii","2017","04","WY17",2.16536904626025,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"582","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,5,1,6,"Microzooplankton_Nauplii","Ostracods","2017","04","WY17",3.60894841043375,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"583","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,1,1,10,"Cyclopoids","Acanthocyclops vernalis adult","2017","04","WY17",2.07514533599941,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"584","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,35,1,8,"Cyclopoids","Cyclopoid copepodid","2017","04","WY17",72.6300867599792,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"585","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,9,1,108,"Cyclopoids","Diacyclops thomasi","2017","04","WY17",18.6763080239947,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"586","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,1,1,119,"Cyclopoids","Paracyclops fimbriatus","2017","04","WY17",2.07514533599941,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"587","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,2,1,122,"Cyclopoids","Paracyclops poppei","2017","04","WY17",4.15029067199881,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"588","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,8,1,64,"Calanoids","Calanoid copepodids","2017","04","WY17",16.6011626879952,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"589","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,3,1,25,"Calanoids","Eurytemora affinis adult","2017","04","WY17",6.22543600799822,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"590","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,6,1,43,"Cladocera","Alona","2017","04","WY17",12.4508720159964,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"591","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,62,1,35,"Cladocera","Bosmina","2017","04","WY17",128.659010831963,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"592","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,1,1,39,"Cladocera","Camptocercus","2017","04","WY17",2.07514533599941,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"593","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,5,1,36,"Cladocera","Ceriodaphnia","2017","04","WY17",10.375726679997,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"594","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,32,1,38,"Cladocera","Chydorus","2017","04","WY17",66.404650751981,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"595","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,1,1,37,"Cladocera","Daphnia","2017","04","WY17",2.07514533599941,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"596","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,2,1,93,"Cladocera","Eurycerus","2017","04","WY17",4.15029067199881,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"597","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,56,1,44,"Cladocera","Ilyocryptus","2017","04","WY17",116.208138815967,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"598","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,17,1,87,"Cladocera","Leydigia","2017","04","WY17",35.2774707119899,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"599","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,4,1,89,"Cladocera","Pleuroxus","2017","04","WY17",8.30058134399762,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"600","STTD",2017-04-26,"9:49",15.7,0.41,99.3,121,7.11,9.53,18,150,128000,131141,"Regular",55,1.6,55,4.6,1,1,40,"Cladocera","Scaphloberis","2017","04","WY17",2.07514533599941,33.69,"Yes",24.82,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"601","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,32,1,1,"Microzooplankton_Nauplii","Rotifers","2017","04","WY17",63.3596211044023,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"602","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,4,1,3,"Microzooplankton_Nauplii","Copepod nauplii","2017","04","WY17",7.91995263805029,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"603","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,104,1,8,"Cyclopoids","Cyclopoid copepodid","2017","04","WY17",205.918768589308,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"604","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,22,1,108,"Cyclopoids","Diacyclops thomasi","2017","04","WY17",43.5597395092766,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"605","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,1,1,104,"Cyclopoids","Mesocyclops edax","2017","04","WY17",1.97998815951257,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"606","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,3,1,64,"Calanoids","Calanoid copepodids","2017","04","WY17",5.93996447853772,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"607","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,1,1,82,"Calanoids","Hesperodiaptomus spp. adult","2017","04","WY17",1.97998815951257,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"608","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,1,1,43,"Cladocera","Alona","2017","04","WY17",1.97998815951257,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"609","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,43,1,35,"Cladocera","Bosmina","2017","04","WY17",85.1394908590406,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"610","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,4,1,36,"Cladocera","Ceriodaphnia","2017","04","WY17",7.91995263805029,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"611","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,4,1,38,"Cladocera","Chydorus","2017","04","WY17",7.91995263805029,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"612","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,3,1,37,"Cladocera","Daphnia","2017","04","WY17",5.93996447853772,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"613","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,1,1,93,"Cladocera","Eurycerus","2017","04","WY17",1.97998815951257,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"614","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,2,1,44,"Cladocera","Ilyocryptus","2017","04","WY17",3.95997631902515,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"615","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,10,1,95,"Cladocera","Monospilus","2017","04","WY17",19.7998815951257,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"616","SHR",2017-04-19,"8:48",12.1,1,66,87.4,7.25,11.02,18.8,150,58888,61460,"Regular",94,3.5,94,3.5,5,1,103,"Cladocera","Simocephalus","2017","04","WY17",9.89994079756287,33.66,"Yes",24.19,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"617","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,33,1,1,"Microzooplankton_Nauplii","Rotifers","2017","04","WY17",39.5467109992119,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"618","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,2,1,3,"Microzooplankton_Nauplii","Copepod nauplii","2017","04","WY17",2.3967703635886,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"619","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,4,1,6,"Microzooplankton_Nauplii","Ostracods","2017","04","WY17",4.7935407271772,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"620","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,8,1,10,"Cyclopoids","Acanthocyclops vernalis adult","2017","04","WY17",19.1741629087088,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"621","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,51,1,8,"Cyclopoids","Cyclopoid copepodid","2017","04","WY17",122.235288543019,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"622","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,2,1,108,"Cyclopoids","Diacyclops thomasi","2017","04","WY17",4.7935407271772,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"623","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,1,1,104,"Cyclopoids","Mesocyclops edax","2017","04","WY17",2.3967703635886,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"624","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,1,1,119,"Cyclopoids","Paracyclops fimbriatus","2017","04","WY17",2.3967703635886,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"625","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,5,1,64,"Calanoids","Calanoid copepodids","2017","04","WY17",11.983851817943,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"626","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,3,1,27,"Calanoids","Sinocalanus doerrii adult","2017","04","WY17",7.1903110907658,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"627","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,23,1,43,"Cladocera","Alona","2017","04","WY17",55.1257183625378,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"628","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,17,1,35,"Cladocera","Bosmina","2017","04","WY17",40.7450961810062,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"629","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,9,1,36,"Cladocera","Ceriodaphnia","2017","04","WY17",21.5709332722974,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"630","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,119,1,38,"Cladocera","Chydorus","2017","04","WY17",285.215673267043,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"631","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,1,1,37,"Cladocera","Daphnia","2017","04","WY17",2.3967703635886,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"632","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,2,1,93,"Cladocera","Eurycerus","2017","04","WY17",4.7935407271772,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"633","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,21,1,44,"Cladocera","Ilyocryptus","2017","04","WY17",50.3321776353606,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"634","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,4,1,87,"Cladocera","Leydigia","2017","04","WY17",9.5870814543544,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"635","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,1,1,88,"Cladocera","Picripleuroxus","2017","04","WY17",2.3967703635886,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"636","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,1,1,115,"Cladocera","Pseudochydorus globosus","2017","04","WY17",2.3967703635886,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"637","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,1,1,40,"Cladocera","Scaphloberis","2017","04","WY17",2.3967703635886,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"638","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,2,1,100,"Cladocera","Sida","2017","04","WY17",4.7935407271772,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"639","STTD",2017-04-18,"9:40",13.4,0.33,100,129,7.24,9.26,22,150,49000,58810,"Regular",62,0.5,62,1,20,1,103,"Cladocera","Simocephalus","2017","04","WY17",47.935407271772,33.54,"Yes",23.87,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"640","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,190,1,1,"Microzooplankton_Nauplii","Rotifers","2017","04","WY17",360.43321075284,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"641","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,10,1,3,"Microzooplankton_Nauplii","Copepod nauplii","2017","04","WY17",18.9701689869916,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"642","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,3,1,6,"Microzooplankton_Nauplii","Ostracods","2017","04","WY17",5.69105069609747,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"643","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,20,1,10,"Cyclopoids","Acanthocyclops vernalis adult","2017","04","WY17",758.806759479663,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"644","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,160,1,8,"Cyclopoids","Cyclopoid copepodid","2017","04","WY17",6070.4540758373,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"645","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,1,1,108,"Cyclopoids","Diacyclops thomasi","2017","04","WY17",37.9403379739831,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"646","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,1,1,90,"Cyclopoids","Eucyclops spp.","2017","04","WY17",37.9403379739831,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"647","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,1,1,122,"Cyclopoids","Paracyclops poppei","2017","04","WY17",37.9403379739831,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"648","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,2,1,43,"Cladocera","Alona","2017","04","WY17",75.8806759479663,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"649","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,10,1,35,"Cladocera","Bosmina","2017","04","WY17",379.403379739831,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"650","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,4,1,36,"Cladocera","Ceriodaphnia","2017","04","WY17",151.761351895933,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"651","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,13,1,38,"Cladocera","Chydorus","2017","04","WY17",493.224393661781,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"652","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,1,1,44,"Cladocera","Ilyocryptus","2017","04","WY17",37.9403379739831,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"653","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,1,1,115,"Cladocera","Pseudochydorus globosus","2017","04","WY17",37.9403379739831,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"654","STTD",2017-04-13,"10:09",14.7,0.26,114,217,7.9,9.14,27.7,150,42000,48597,"Regular",132,0.1,132,2,6,1,103,"Cladocera","Simocephalus","2017","04","WY17",227.642027843899,32.65,"Yes",23.14,"Yes",TRUE,"Low","Oct-April","Spring","Wet"
"655","SHR",2017-06-13,"8:15",16.5,1.2,88.7,106,7.46,9.29,14,150,81870,83000,"Low",72,1.3,72,1.7,17,1,43,"Cladocera","Alona","2017","06","WY17",73.7613296785,19.26,"No",11.07,"No",FALSE,"Low","May-Sept","Spring","Wet"
"656","SHR",2017-06-13,"8:15",16.5,1.2,88.7,106,7.46,9.29,14,150,81870,83000,"Low",72,1.3,72,1.7,85,1,1,"Microzooplankton_Nauplii","Rotifers","2017","06","WY17",282.028613476618,19.26,"No",11.07,"No",FALSE,"Low","May-Sept","Spring","Wet"
"657","SHR",2017-06-13,"8:15",16.5,1.2,88.7,106,7.46,9.29,14,150,81870,83000,"Low",72,1.3,72,1.7,4,1,3,"Microzooplankton_Nauplii","Copepod nauplii","2017","06","WY17",13.2719347518408,19.26,"No",11.07,"No",FALSE,"Low","May-Sept","Spring","Wet"
"658","SHR",2017-06-13,"8:15",16.5,1.2,88.7,106,7.46,9.29,14,150,81870,83000,"Low",72,1.3,72,1.7,14,1,10,"Cyclopoids","Acanthocyclops vernalis adult","2017","06","WY17",60.7446244411176,19.26,"No",11.07,"No",FALSE,"Low","May-Sept","Spring","Wet"
"659","SHR",2017-06-13,"8:15",16.5,1.2,88.7,106,7.46,9.29,14,150,81870,83000,"Low",72,1.3,72,1.7,79,1,8,"Cyclopoids","Cyclopoid copepodid","2017","06","WY17",342.773237917735,19.26,"No",11.07,"No",FALSE,"Low","May-Sept","Spring","Wet"
"660","SHR",2017-06-13,"8:15",16.5,1.2,88.7,106,7.46,9.29,14,150,81870,83000,"Low",72,1.3,72,1.7,7,1,108,"Cyclopoids","Diacyclops thomasi","2017","06","WY17",30.3723122205588,19.26,"No",11.07,"No",FALSE,"Low","May-Sept","Spring","Wet"
"661","SHR",2017-06-13,"8:15",16.5,1.2,88.7,106,7.46,9.29,14,150,81870,83000,"Low",72,1.3,72,1.7,12,1,64,"Calanoids","Calanoid copepodids","2017","06","WY17",52.0668209495294,19.26,"No",11.07,"No",FALSE,"Low","May-Sept","Spring","Wet"
"662","SHR",2017-06-13,"8:15",16.5,1.2,88.7,106,7.46,9.29,14,150,81870,83000,"Low",72,1.3,72,1.7,4,1,80,"Calanoids","Skistodiaptomus pallidus adult","2017","06","WY17",17.3556069831765,19.26,"No",11.07,"No",FALSE,"Low","May-Sept","Spring","Wet"
"663","SHR",2017-06-13,"8:15",16.5,1.2,88.7,106,7.46,9.29,14,150,81870,83000,"Low",72,1.3,72,1.7,1,1,92,"Cladocera","Alonella","2017","06","WY17",4.33890174579412,19.26,"No",11.07,"No",FALSE,"Low","May-Sept","Spring","Wet"
"664","SHR",2017-06-13,"8:15",16.5,1.2,88.7,106,7.46,9.29,14,150,81870,83000,"Low",72,1.3,72,1.7,125,1,35,"Cladocera","Bosmina","2017","06","WY17",542.362718224265,19.26,"No",11.07,"No",FALSE,"Low","May-Sept","Spring","Wet"
