Date,Time,StationCode,StationCode_original,Purpose,Depth,VolumeReceived,VolumeAnalyzed,PercentOfSampleCounted,FieldOfView,Slide_ChamberArea,AreaCounted,NumberOf FieldsCounted,Factor,BSA_TaxonID,Taxon,Diatom/SoftBody,Genus,Species,Synonym,UnitAbundance,NumberOfTotalCells,Colony_Filament_IndividualGroupCode,Comments,Shape,Biovolume1,Biovolume2,Biovolume3,Biovolume4,Biovolume5,Biovolume6,Biovolume7,Biovolume8,Biovolume9,Biovolume10,avg biovolume,Biovolume Density
12/21/2016,0:11,SHR,SHR,Normal,NA,64,1,0.015625,0.069746499,314.159,0.348732495,5,900.8595543,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,2,29,f,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,cylinder,1.208726752,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.208726752,31577.89825
12/21/2016,0:11,SHR,SHR,Normal,NA,64,1,0.015625,0.069746499,314.159,0.348732495,5,900.8595543,1519,Snowella sp.,Soft Body,Snowella,sp.,NA,1,3,c,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,sphere,0.381703185,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381703185,1031.582883
12/13/2016,0:28,SHR,SHR,Normal,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,NA,4,4,i,Moderate sediment and detritus.,elliptic prism,62.80666728,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.80666728,452639.8904
12/13/2016,0:28,SHR,SHR,Normal,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,5,5,i,Moderate sediment and detritus.,cylinder,159.1309583,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.1309583,1433546.442
12/13/2016,0:28,SHR,SHR,Normal,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,NA,1,1,i,Moderate sediment and detritus.,prism on parallelogram,79.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.143,142593.4554
12/13/2016,0:28,SHR,SHR,Normal,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,21,21,i,Moderate sediment and detritus.,sphere,26.52182638,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.52182638,1003482.509
12/13/2016,0:28,SHR,SHR,Normal,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,798,1633,c,Moderate sediment and detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,0.16676607,490660.3479
12/13/2016,0:28,SHR,SHR,Normal,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,1,13,f,Moderate sediment and detritus.,cylinder,1.208726752,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.208726752,28311.21913
12/13/2016,1:17,STTD,STTD,Normal,NA,62,3,0.048387097,0.0683,314.159,0.3415,5,306.6461689,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,6,6,i,Obscured by detritus.,cylinder,61.49034107,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.49034107,113134.6651
12/13/2016,1:17,STTD,STTD,Normal,NA,62,3,0.048387097,0.0683,314.159,0.3415,5,306.6461689,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,22,22,i,NA,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.591360968,24228.0958
12/13/2016,1:17,STTD,STTD,Normal,NA,62,3,0.048387097,0.0683,314.159,0.3415,5,306.6461689,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,4,4,i,NA,2 cones,6.806778333,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.806778333,8349.089993
12/13/2016,1:17,STTD,STTD,Normal,NA,62,3,0.048387097,0.0683,314.159,0.3415,5,306.6461689,1136,Monoraphidium griffithii,Soft Body,Monoraphidium,griffithii,NA,1,1,i,NA,2 cones,182.0252954,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.0252954,55817.35948
12/13/2016,1:17,STTD,STTD,Normal,NA,62,3,0.048387097,0.0683,314.159,0.3415,5,306.6461689,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,NA,cone + half sphere,172.0334684,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.0334684,52753.40401
12/13/2016,1:17,STTD,STTD,Normal,NA,62,3,0.048387097,0.0683,314.159,0.3415,5,306.6461689,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,424,852,c,NA,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,0.16676607,43569.72622
12/13/2016,1:17,STTD,STTD,Normal,NA,62,3,0.048387097,0.0683,314.159,0.3415,5,306.6461689,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,7,137,f,NA,cylinder,0.196349375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196349375,8248.740355
1/23/2017,1:45,SHR,SHR,Normal,NA,58,0.5,0.00862069,0.069746499,314.159,0.348732495,5,1801.719109,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,NA,1,1,i,High sediment and detritus.,elliptic prism,75.67147833,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.67147833,136338.7485
1/23/2017,1:45,SHR,SHR,Normal,NA,58,0.5,0.00862069,0.069746499,314.159,0.348732495,5,1801.719109,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,1,i,High sediment and detritus.,prism on parallelogram,52.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.836,95195.63084
1/23/2017,1:45,SHR,SHR,Normal,NA,58,0.5,0.00862069,0.069746499,314.159,0.348732495,5,1801.719109,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,6,6,i,High sediment and detritus.,sphere,50.96496737,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.96496737,550947.3336
1/23/2017,1:45,SHR,SHR,Normal,NA,58,0.5,0.00862069,0.069746499,314.159,0.348732495,5,1801.719109,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,967,1970,c,High sediment and detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,0.16676607,591917.2599
12/21/2016,5:21,STTD,STTD,Normal,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,95,Aulacoseira sp.,Diatom,Aulacoseira,sp.,NA,1,1,i,Fragment. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,cylinder,815.1483573,NA,NA,NA,NA,NA,NA,NA,NA,NA,815.1483573,1468668.372
12/21/2016,5:21,STTD,STTD,Normal,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,3,3,i,Girdle view. Moderate sediment and high detritus. Sample contains mucilaginous detritus.,cylinder,152.6420041,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.6420041,825054.0469
12/21/2016,5:21,STTD,STTD,Normal,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,12,12,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,sphere,91.95224491,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.95224491,1988065.401
12/21/2016,5:21,STTD,STTD,Normal,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,4,4,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,cylinder + 2 cones,2.640113696,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.640113696,19026.97318
12/21/2016,5:21,STTD,STTD,Normal,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,1078,2192,c,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,0.16676607,658620.6262
12/21/2016,5:21,STTD,STTD,Normal,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1759,cf. Glaucospira sp.,Soft Body,Glaucospira,sp.,NA,1,8,f,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,cylinder,0.176714438,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176714438,2547.118238
12/21/2016,5:21,STTD,STTD,Normal,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,1,13,f,Moderate sediment and high detritus. Sample contains mucilaginous detritus.,cylinder,0.572554778,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.572554778,13410.5775
12/27/2016,2:00,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,3,3,i,NA,cylinder,899.9500816,NA,NA,NA,NA,NA,NA,NA,NA,NA,899.9500816,2483696.202
12/27/2016,2:00,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1132,Ankistrodesmus arcuatus,Soft Body,Ankistrodesmus,arcuatus,NA,1,1,i,NA,2 cones,17.4358245,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4358245,16039.88635
12/27/2016,2:00,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,6,6,i,NA,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.591360968,19822.98747
12/27/2016,2:00,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,1,1,i,NA,cylinder + 2 cones,3.2986695,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2986695,3034.573094
12/27/2016,2:00,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,1,1,i,NA,2 cones,7.749255333,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.749255333,7128.838378
12/27/2016,2:00,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,463,929,c,NA,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,0.16676607,142522.0974
12/27/2016,2:00,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,2,68,f,NA,cylinder,0.196349375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196349375,12282.79586
2/6/2017,2:45,STTD,STTD,Normal,NA,63,0.5,0.007936508,0.0683,314.159,0.3415,5,1839.877013,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,5,5,i,NA,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.49403061,105738.0135
2/6/2017,2:45,STTD,STTD,Normal,NA,63,0.5,0.007936508,0.0683,314.159,0.3415,5,1839.877013,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,1,1,i,NA,2 cones,26.27364077,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.27364077,48340.2677
2/6/2017,2:45,STTD,STTD,Normal,NA,63,0.5,0.007936508,0.0683,314.159,0.3415,5,1839.877013,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,3,3,i,NA,cone + half sphere,159.1309583,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.1309583,878344.1767
2/6/2017,2:45,STTD,STTD,Normal,NA,63,0.5,0.007936508,0.0683,314.159,0.3415,5,1839.877013,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,2,2,i,NA,cone + half sphere,68.96418368,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.96418368,253771.2325
2/6/2017,2:45,STTD,STTD,Normal,NA,63,0.5,0.007936508,0.0683,314.159,0.3415,5,1839.877013,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,462,928,c,NA,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,0.16676607,284737.3657
2/6/2017,2:45,STTD,STTD,Normal,NA,63,0.5,0.007936508,0.0683,314.159,0.3415,5,1839.877013,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,NA,1,2,c,NA,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.49403061,42295.20541
2/22/2017,1:30,STTD,STTD,Normal,NA,57,0.5,0.00877193,0.0683,314.159,0.4098,6,1533.230844,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,3,3,i,NA,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.591360968,16519.15622
2/22/2017,1:30,STTD,STTD,Normal,NA,57,0.5,0.00877193,0.0683,314.159,0.4098,6,1533.230844,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,443,886,c,NA,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,0.16676607,226542.121
3/22/2017,1:30,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.4098,6,766.6154222,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,12,12,i,NA,cylinder,248.8877554,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.8877554,2289614.3
3/22/2017,1:30,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.4098,6,766.6154222,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,7,7,i,NA,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.591360968,19272.34893
3/22/2017,1:30,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.4098,6,766.6154222,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,3,3,i,NA,2 cones,3.874627667,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.874627667,8911.047974
3/22/2017,1:30,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.4098,6,766.6154222,1247,Sphaerocystis schroeteri,Soft Body,Sphaerocystis,schroeteri,NA,1,4,c,NA,sphere,50.96496737,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.96496737,156282.1199
3/22/2017,1:30,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.4098,6,766.6154222,1313,Dinobryon sp.,Soft Body,Dinobryon,sp.,NA,1,1,i,NA,prolate spheroid,59.49490782,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.49490782,45609.71388
3/22/2017,1:30,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.4098,6,766.6154222,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,3,3,i,NA,cone + half sphere,337.3808479,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.3808479,775924.0835
3/22/2017,1:30,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.4098,6,766.6154222,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,3,3,i,NA,cone + half sphere,45.97926404,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.97926404,105745.2387
3/22/2017,1:30,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.4098,6,766.6154222,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,391,782,c,NA,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,0.16676607,99975.13469
3/22/2017,1:30,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.4098,6,766.6154222,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,7,135,f,NA,cylinder,0.196349375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196349375,20320.80197
3/22/2017,1:30,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.4098,6,766.6154222,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,NA,1,8,f,NA,cylinder,15.87759586,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.87759586,97376.07883
3/22/2017,1:30,STTD,STTD,Normal,NA,63,1,0.015873016,0.0683,314.159,0.4098,6,766.6154222,1519,Snowella sp.,Soft Body,Snowella,sp.,NA,1,13,c,NA,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.591360968,35791.50516
2/16/2017,3:50,STTD,STTD,Normal,NA,62,1,0.016129032,0.0683,314.159,0.4098,6,766.6154222,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,1,i,NA,prism on parallelogram,62.2636,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.2636,47732.236
2/16/2017,3:50,STTD,STTD,Normal,NA,62,1,0.016129032,0.0683,314.159,0.4098,6,766.6154222,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,1,1,i,NA,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.591360968,2753.192705
2/16/2017,3:50,STTD,STTD,Normal,NA,62,1,0.016129032,0.0683,314.159,0.4098,6,766.6154222,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,426,852,c,NA,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,0.16676607,108924.3155
12/27/2016,5:08,LIS,LIS,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,3,3,i,Obscured by detritus. Sample contains mucilaginous detritus.,cylinder,248.8877554,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.8877554,686884.29
12/27/2016,5:08,LIS,LIS,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,8,8,i,Sample contains mucilaginous detritus.,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.49403061,84590.41083
12/27/2016,5:08,LIS,LIS,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,14,14,i,Sample contains mucilaginous detritus.,2 cones,6.806778333,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.806778333,87665.44492
12/27/2016,5:08,LIS,LIS,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,NA,4,4,i,Sample contains mucilaginous detritus.,prolate spheroid,478.826487,NA,NA,NA,NA,NA,NA,NA,NA,NA,478.826487,1761963.693
12/27/2016,5:08,LIS,LIS,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,397,794,c,Sample contains mucilaginous detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,0.16676607,121811.136
12/27/2016,5:08,LIS,LIS,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,14,367,f,Sample contains mucilaginous detritus.,cylinder,0.196349375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196349375,66290.97175
12/27/2016,5:08,LIS,LIS,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1503,Planktothrix sp.,Soft Body,Planktothrix,sp.,NA,1,22,f,Sample contains mucilaginous detritus.,cylinder,39.78273957,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.78273957,805148.8286
12/27/2016,5:08,LIS,LIS,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1519,Snowella sp.,Soft Body,Snowella,sp.,NA,1,4,c,Sample contains mucilaginous detritus.,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.49403061,42295.20542
12/27/2016,5:08,LIS,LIS,Normal,NA,63,1,0.015873016,0.0683,314.159,0.3415,5,919.9385066,1545,Euglena sp.,Soft Body,Euglena,sp.,NA,1,1,i,Sample contains mucilaginous detritus.,half ellipsoid + cone on an elliptic base,392.1898124,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.1898124,360790.5103
3/9/2017,2:12,STTD,STTD,Normal,NA,62,0.5,0.008064516,0.0683,314.159,0.4098,6,1533.230844,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,1,1,i,NA,cylinder,248.8877554,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.8877554,381602.3833
3/9/2017,2:12,STTD,STTD,Normal,NA,62,0.5,0.008064516,0.0683,314.159,0.4098,6,1533.230844,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,459,920,c,NA,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,0.16676607,235235.611
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,14,14,i,Girdle view. Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,cylinder,302.9937891,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.9937891,3821367.897
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,975,Fragilaria tenera,Diatom,Fragilaria,tenera,NA,1,1,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,elliptic prism,512.6132403,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.6132403,461792.5352
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,NA,3,3,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,prism on parallelogram,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,359442.9622
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,730,Nitzschia palea,Diatom,Nitzschia,palea,NA,1,1,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,prism on parallelogram,537.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,537.684,484377.7686
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,2,2,i,Girdle view. Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,prism on parallelogram,1248.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.48,2249410.273
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,NA,3,3,i,Obscured by detritus. Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,sphere,399.977814,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.977814,1080971.506
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,21,21,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.49403061,217444.6531
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,3,3,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,cylinder + 2 cones,2.640113696,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.640113696,7135.114942
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,3,3,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,2 cones,41.96221763,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.96221763,113406.194
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,1084,cf. Mucidosphaerium pulchellum,Soft Body,Mucidosphaerium,pulchellum,NA,1,8,c,Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.591360968,25882.49473
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,1313,Dinobryon sp.,Soft Body,Dinobryon,sp.,NA,5,5,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,prolate spheroid,144.0314295,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.0314295,648760.4469
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,NA,6,6,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,cone + half sphere,50.96496737,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.96496737,275473.6667
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,5,5,i,Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,cone + half sphere,159.1309583,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.1309583,716773.2208
3/22/2017,6:22,LIS,LIS,Normal,NA,62,1,0.016129032,0.069746499,314.159,0.348732495,5,900.8595543,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,1121,2301,c,Moderate sediment and high detritus. Sample contains mucilaginous detritus. Many broken diatoms.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,0.16676607,345685.689
