Station Code,Date,Time,WaterTemperature,SecchiDiskDepth,EC,SpCnd,pH,DO,Turbidity,ZoopNetType,150_ZoopStartMeter,150_ZoopEndMeter,FlowMeterSpeed,VolMeso,SubMeso,VolMicro,SubMicro,50_ZoopStartMeter,50_ZoopEndMeter,50_SubMeso,50_VolMicro,50_SubMicro,50_VolMeso,Count,Subsample#,OrganismID,Classification,Organism,ZoopsData,50_ZoopsData
STTD,3/9/2017,10:12,11.7,0.21,107,144,7.61,10.15,36.00,150,0,10404,Regular,80,2,80,10,,,,,,,7,1,37,Cladocera,Daphnia,TRUE,FALSE
STTD,3/9/2017,10:12,11.7,0.21,107,144,7.61,10.15,36.00,150,0,10404,Regular,80,2,80,10,,,,,,,1,1,102,Cladocera,Disparalona,TRUE,FALSE
STTD,3/9/2017,10:12,11.7,0.21,107,144,7.61,10.15,36.00,150,0,10404,Regular,80,2,80,10,,,,,,,1,1,44,Cladocera,Ilyocryptus,TRUE,FALSE
STTD,3/9/2017,10:12,11.7,0.21,107,144,7.61,10.15,36.00,150,0,10404,Regular,80,2,80,10,,,,,,,1,1,86,Cladocera,Kurzia,TRUE,FALSE
STTD,3/9/2017,10:12,11.7,0.21,107,144,7.61,10.15,36.00,150,0,10404,Regular,80,2,80,10,,,,,,,1,1,88,Cladocera,Picripleuroxus,TRUE,FALSE
STTD,3/9/2017,10:12,11.7,0.21,107,144,7.61,10.15,36.00,150,0,10404,Regular,80,2,80,10,,,,,,,1,1,46,Harpacticoids,Harpacticoids,TRUE,FALSE
STTD,3/9/2017,10:12,11.7,0.21,107,144,7.61,10.15,36.00,150,0,10404,Regular,80,2,80,10,,,,,,,1,1,87,Cladocera,Leydigia,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,170,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,3,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,3,1,6,Microzooplankton & Nauplii,Ostracods,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,5,1,10,Cyclopoids,Acanthocyclops vernalis adult,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,230,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,8,1,108,Cyclopoids,Diacyclops thomasi,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,1,1,116,Cyclopoids,Paracyclops chiltoni,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,2,1,122,Cyclopoids,Paracyclops poppei,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,1,1,64,Calanoids,Calanoid copepodids,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,1,1,43,Cladocera,Alona,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,38,1,35,Cladocera,Bosmina,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,1,1,36,Cladocera,Ceriodaphnia,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,8,1,38,Cladocera,Chydorus,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,8,1,37,Cladocera,Daphnia,TRUE,FALSE
STTD,3/14/2017,9:40,17.2,0.29,340,400,8.09,10.19,22.90,150,10000,19865,Regular,95,0.2,95,0.5,,,,,,,1,1,44,Cladocera,Ilyocryptus,TRUE,FALSE
STTD,3/22/2017,9:30,15.5,0.42,297,363,8.14,8.91,27.30,150,22000,25349,Regular,93,0.2,93,1.6,,,,,,,42,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,FALSE
STTD,3/22/2017,9:30,15.5,0.42,297,363,8.14,8.91,27.30,150,22000,25349,Regular,93,0.2,93,1.6,,,,,,,6,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,FALSE
STTD,3/22/2017,9:30,15.5,0.42,297,363,8.14,8.91,27.30,150,22000,25349,Regular,93,0.2,93,1.6,,,,,,,2,1,6,Microzooplankton & Nauplii,Ostracods,TRUE,FALSE
STTD,3/22/2017,9:30,15.5,0.42,297,363,8.14,8.91,27.30,150,22000,25349,Regular,93,0.2,93,1.6,,,,,,,41,1,10,Cyclopoids,Acanthocyclops vernalis adult,TRUE,FALSE
STTD,3/22/2017,9:30,15.5,0.42,297,363,8.14,8.91,27.30,150,22000,25349,Regular,93,0.2,93,1.6,,,,,,,171,1,7,Cyclopoids,Cyclopoid adult,TRUE,FALSE
STTD,3/22/2017,9:30,15.5,0.42,297,363,8.14,8.91,27.30,150,22000,25349,Regular,93,0.2,93,1.6,,,,,,,3,1,108,Cyclopoids,Diacyclops thomasi,TRUE,FALSE
STTD,3/22/2017,9:30,15.5,0.42,297,363,8.14,8.91,27.30,150,22000,25349,Regular,93,0.2,93,1.6,,,,,,,24,1,35,Cladocera,Bosmina,TRUE,FALSE
STTD,3/22/2017,9:30,15.5,0.42,297,363,8.14,8.91,27.30,150,22000,25349,Regular,93,0.2,93,1.6,,,,,,,2,1,36,Cladocera,Ceriodaphnia,TRUE,FALSE
STTD,3/22/2017,9:30,15.5,0.42,297,363,8.14,8.91,27.30,150,22000,25349,Regular,93,0.2,93,1.6,,,,,,,21,1,38,Cladocera,Chydorus,TRUE,FALSE
STTD,3/22/2017,9:30,15.5,0.42,297,363,8.14,8.91,27.30,150,22000,25349,Regular,93,0.2,93,1.6,,,,,,,5,1,37,Cladocera,Daphnia,TRUE,FALSE
STTD,3/22/2017,9:30,15.5,0.42,297,363,8.14,8.91,27.30,150,22000,25349,Regular,93,0.2,93,1.6,,,,,,,2,1,103,Cladocera,Simocephalus,TRUE,FALSE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,150,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,62,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,150,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,14,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,150,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,4,1,10,Cyclopoids,Acanthocyclops vernalis adult,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,150,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,175,1,7,Cyclopoids,Cyclopoid adult,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,150,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,14,1,108,Cyclopoids,Diacyclops thomasi,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,150,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,2,1,84,Cyclopoids,Microcyclops rubellus,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,150,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,2,1,116,Cyclopoids,Paracyclops chiltoni,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,150,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,5,1,64,Calanoids,Calanoid copepodids,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,150,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,9,1,35,Cladocera,Bosmina,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,150,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,4,1,36,Cladocera,Ceriodaphnia,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,150,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,10,1,38,Cladocera,Chydorus,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,150,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,3,1,37,Cladocera,Daphnia,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,150,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,5,1,103,Cladocera,Simocephalus,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,50,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,220,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,50,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,69,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,50,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,17,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,50,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,3,1,108,Cyclopoids,Diacyclops thomasi,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,50,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,1,1,64,Calanoids,Calanoid copepodids,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,50,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,1,1,23,Calanoids,Pseudodiaptomus forbesi adult,TRUE,TRUE
SHR,3/21/2017,10:52,11.7,0.4,79,106.5,7.59,10.86,31.90,50,19940,22818,Regular,145,1.1,145,1.5,996599,997115,0.3,110,0.3,110,1,1,35,Cladocera,Bosmina,TRUE,TRUE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,208,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,5,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,16,1,10,Cyclopoids,Acanthocyclops vernalis adult,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,109,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,4,1,108,Cyclopoids,Diacyclops thomasi,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,2,1,104,Cyclopoids,Mesocyclops edax,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,1,1,122,Cyclopoids,Paracyclops poppei,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,2,1,43,Cladocera,Alona,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,60,1,35,Cladocera,Bosmina,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,3,1,36,Cladocera,Ceriodaphnia,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,34,1,38,Cladocera,Chydorus,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,3,1,37,Cladocera,Daphnia,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,1,1,87,Cladocera,Leydigia,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,1,1,40,Cladocera,Scaphloberis,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,1,1,103,Cladocera,Simocephalus,TRUE,FALSE
STTD,4/5/2017,9:46,17.0,0.26,414,489,8.14,8.33,33.80,150,35000,42674,Regular,114,0.07,114,0.87,,,,,,,1,1,46,Harpacticoids,Harpacticoids,TRUE,FALSE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,150,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,19,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,150,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,9,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,150,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,8,1,10,Cyclopoids,Acanthocyclops vernalis adult,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,150,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,45,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,150,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,4,1,108,Cyclopoids,Diacyclops thomasi,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,150,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,4,1,64,Calanoids,Calanoid copepodids,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,150,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,1,1,43,Cladocera,Alona,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,150,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,4,1,35,Cladocera,Bosmina,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,150,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,4,1,36,Cladocera,Ceriodaphnia,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,150,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,17,1,38,Cladocera,Chydorus,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,150,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,1,1,44,Cladocera,Ilyocryptus,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,150,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,2,1,103,Cladocera,Simocephalus,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,50,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,80,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,50,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,22,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,50,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,1,1,10,Cyclopoids,Acanthocyclops vernalis adult,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,50,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,14,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,50,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,1,1,43,Cladocera,Alona,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,50,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,1,1,36,Cladocera,Ceriodaphnia,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,50,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,4,1,38,Cladocera,Chydorus,TRUE,TRUE
SHR,4/4/2017,8:40,13.5,0.3,98,125,7.56,10.31,26.50,50,33000,35260,Regular,95,0.3,95,0.3,997000,997632,0.6,115,0.6,115,1,1,88,Cladocera,Picripleuroxus,TRUE,TRUE
STTD,3/28/2017,9:05,13.4,0.33,157,201,7.84,9.94,21.80,150,25000,33075,Regular,121,0.2,121,0.7,,,,,,,71,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,FALSE
STTD,3/28/2017,9:05,13.4,0.33,157,201,7.84,9.94,21.80,150,25000,33075,Regular,121,0.2,121,0.7,,,,,,,9,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,FALSE
STTD,3/28/2017,9:05,13.4,0.33,157,201,7.84,9.94,21.80,150,25000,33075,Regular,121,0.2,121,0.7,,,,,,,6,1,10,Cyclopoids,Acanthocyclops vernalis adult,TRUE,FALSE
STTD,3/28/2017,9:05,13.4,0.33,157,201,7.84,9.94,21.80,150,25000,33075,Regular,121,0.2,121,0.7,,,,,,,2,1,7,Cyclopoids,Cyclopoid adult,TRUE,FALSE
STTD,3/28/2017,9:05,13.4,0.33,157,201,7.84,9.94,21.80,150,25000,33075,Regular,121,0.2,121,0.7,,,,,,,134,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,FALSE
STTD,3/28/2017,9:05,13.4,0.33,157,201,7.84,9.94,21.80,150,25000,33075,Regular,121,0.2,121,0.7,,,,,,,5,1,108,Cyclopoids,Diacyclops thomasi,TRUE,FALSE
STTD,3/28/2017,9:05,13.4,0.33,157,201,7.84,9.94,21.80,150,25000,33075,Regular,121,0.2,121,0.7,,,,,,,1,1,64,Calanoids,Calanoid copepodids,TRUE,FALSE
STTD,3/28/2017,9:05,13.4,0.33,157,201,7.84,9.94,21.80,150,25000,33075,Regular,121,0.2,121,0.7,,,,,,,10,1,35,Cladocera,Bosmina,TRUE,FALSE
STTD,3/28/2017,9:05,13.4,0.33,157,201,7.84,9.94,21.80,150,25000,33075,Regular,121,0.2,121,0.7,,,,,,,62,1,38,Cladocera,Chydorus,TRUE,FALSE
STTD,3/28/2017,9:05,13.4,0.33,157,201,7.84,9.94,21.80,150,25000,33075,Regular,121,0.2,121,0.7,,,,,,,1,1,37,Cladocera,Daphnia,TRUE,FALSE
STTD,3/28/2017,9:05,13.4,0.33,157,201,7.84,9.94,21.80,150,25000,33075,Regular,121,0.2,121,0.7,,,,,,,10,1,103,Cladocera,Simocephalus,TRUE,FALSE
STTD,5/5/2017,10:25,20.1,0.21,225,249,8.09,8.11,28.80,150,60000,68161,Regular,161,0.05,161,0.05,,,,,,,30,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,FALSE
STTD,5/5/2017,10:25,20.1,0.21,225,249,8.09,8.11,28.80,150,60000,68161,Regular,161,0.05,161,0.05,,,,,,,7,1,10,Cyclopoids,Acanthocyclops vernalis adult,TRUE,FALSE
STTD,5/5/2017,10:25,20.1,0.21,225,249,8.09,8.11,28.80,150,60000,68161,Regular,161,0.05,161,0.05,,,,,,,100,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,FALSE
STTD,5/5/2017,10:25,20.1,0.21,225,249,8.09,8.11,28.80,150,60000,68161,Regular,161,0.05,161,0.05,,,,,,,1,1,122,Cyclopoids,Paracyclops poppei,TRUE,FALSE
STTD,5/5/2017,10:25,20.1,0.21,225,249,8.09,8.11,28.80,150,60000,68161,Regular,161,0.05,161,0.05,,,,,,,2,1,43,Cladocera,Alona,TRUE,FALSE
STTD,5/5/2017,10:25,20.1,0.21,225,249,8.09,8.11,28.80,150,60000,68161,Regular,161,0.05,161,0.05,,,,,,,166,1,35,Cladocera,Bosmina,TRUE,FALSE
STTD,5/5/2017,10:25,20.1,0.21,225,249,8.09,8.11,28.80,150,60000,68161,Regular,161,0.05,161,0.05,,,,,,,14,1,36,Cladocera,Ceriodaphnia,TRUE,FALSE
STTD,5/5/2017,10:25,20.1,0.21,225,249,8.09,8.11,28.80,150,60000,68161,Regular,161,0.05,161,0.05,,,,,,,6,1,38,Cladocera,Chydorus,TRUE,FALSE
STTD,5/5/2017,10:25,20.1,0.21,225,249,8.09,8.11,28.80,150,60000,68161,Regular,161,0.05,161,0.05,,,,,,,2,1,37,Cladocera,Daphnia,TRUE,FALSE
STTD,5/5/2017,10:25,20.1,0.21,225,249,8.09,8.11,28.80,150,60000,68161,Regular,161,0.05,161,0.05,,,,,,,4,1,87,Cladocera,Leydigia,TRUE,FALSE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,40,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,4,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,1,1,6,Microzooplankton & Nauplii,Ostracods,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,14,1,10,Cyclopoids,Acanthocyclops vernalis adult,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,85,1,8,Cyclopoids,Cyclopoid copepodid,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,2,1,108,Cyclopoids,Diacyclops thomasi,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,4,1,104,Cyclopoids,Mesocyclops edax,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,2,1,64,Calanoids,Calanoid copepodids,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,3,1,43,Cladocera,Alona,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,81,1,35,Cladocera,Bosmina,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,12,1,36,Cladocera,Ceriodaphnia,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,10,1,38,Cladocera,Chydorus,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,18,1,37,Cladocera,Daphnia,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,1,1,41,Cladocera,Diaphanosoma,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,150,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,1,1,40,Cladocera,Scaphloberis,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,50,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,117,1,1,Microzooplankton & Nauplii,Rotifers,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,50,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,50,1,3,Microzooplankton & Nauplii,Copepod nauplii,TRUE,TRUE
SHR,5/4/2017,10:08,16.4,0.42,83,100,7.55,9.73,14.70,50,131000,133556,Regular,114,0.3,114,0.3,998000,998596,0.3,117,0.3,117,1,1,120,Cyclopoids,Acanthocyclops sp.,TRUE,TRUE
